Correlation0.001BMA,0.684210526
Correlation0.005BMA,0.684210526
Correlation0.05BMA,0.659649123
Correlation0.01BMA,0.68245614
LowCorrelation10BMA,0.684210526
HighCorrelation10BMA,0.670175439
